15;510;32;0.90978;6;1.6653;1.1146;0.71111;0.46667;0.46667;134.87
16;520;11;0.12621;10;0.028285;1.3713;0.66667;0.42222;0.42222;48.174
11;530;4;0.99754;6;0.39008;0.74829;0.55556;0.46667;0.46667;17.579
14;540;32;0.81172;2;1.8555;0.98605;0.64444;0.42222;0.42222;142.97
2;550;22;0.91793;8;0.17156;0.47267;0.62222;0.44444;0.44444;101.03
5;560;10;0.45219;8;1.7893;0.52108;0.62222;0.53333;0.53333;46.038
10;570;13;0.94299;3;0.92138;0.22041;0.66667;0.44444;0.44444;61.66
20;580;25;0.095441;5;0.26667;0.90755;0.71111;0.44444;0.44444;120.24
13;590;28;0.15901;5;1.2048;1.9633;0.64444;0.46667;0.46667;136.39
20;600;19;0.29105;4;1.7452;1.5623;0.71111;0.48889;0.48889;94.66
17;610;8;0.3325;8;0.84786;0.48453;0.64444;0.51111;0.51111;40.367
9;620;4;0.71;10;1.7857;1.662;0.64444;0.48889;0.48889;20.571
10;630;14;0.26968;1;1.4635;1.3417;0.73333;0.46667;0.46667;72.609
20;640;16;0.76181;7;1.8621;0.79336;0.77778;0.37778;0.37778;85.178
5;650;6;0.9138;4;0.22499;0.56097;0.64444;0.55556;0.55556;32.228
12;660;29;0.069798;3;0.63104;0.56792;0.62222;0.44444;0.44444;158.83
13;670;29;0.32899;10;0.45422;0.36723;0.62222;0.37778;0.37778;162.08
19;680;21;0.34591;4;1.6962;0.58478;0.71111;0.46667;0.46667;118.53
14;690;12;0.44558;5;1.1616;1.8215;0.71111;0.48889;0.48889;68.479
14;700;9;0.96261;8;0.65441;0.45794;0.6;0.48889;0.48889;52.288
12;710;27;0.24926;9;1.6766;1.2711;0.6;0.42222;0.42222;158.78
14;720;5;0.12738;1;0.97025;1.8984;0.6;0.48889;0.48889;29.991
8;730;19;0.63821;5;0.99083;1.6161;0.64444;0.48889;0.48889;114.76
17;740;6;0.9008;4;0.35185;0.45407;0.71111;0.44444;0.44444;36.592
1;750;25;0.81732;9;0.48344;0.73566;0.6;0.4;0.4;154.71
20;760;18;0.089741;5;0.32943;0.84908;0.68889;0.46667;0.46667;113.88
4;770;23;0.37638;2;1.3014;0.094266;0.57778;0.4;0.4;146.61
14;780;10;0.08481;3;0.88344;0.12827;0.71111;0.46667;0.46667;65.331
9;790;11;0.45013;3;0.027111;1.7982;0.77778;0.44444;0.44444;72.625
18;800;18;0.17481;7;1.2269;1.8593;0.82222;0.44444;0.44444;119.37
4;810;8;0.30134;10;1.8359;0.61211;0.71111;0.48889;0.48889;53.437
10;820;21;0.16302;3;1.2193;1.2947;0.71111;0.4;0.4;142.99
15;830;29;0.020931;1;1.7969;1.7334;0.71111;0.42222;0.42222;204.92
16;840;13;0.75024;6;0.87221;1.4751;0.73333;0.42222;0.42222;106.44
16;850;8;0.69148;4;0.47793;1.035;0.62222;0.42222;0.42222;72.545
2;860;15;0.25634;9;0.81373;0.03589;0.68889;0.48889;0.48889;120.01
19;870;32;0.11256;9;0.37362;0.39978;0.62222;0.37778;0.37778;255.18
18;880;29;0.52009;6;0.56224;0.067724;0.71111;0.4;0.4;247.05
8;890;22;0.90195;8;1.8388;1.1505;0.8;0.48889;0.48889;178.23
16;900;28;0.4465;8;1.483;0.95984;0.66667;0.46667;0.46667;230.67
19;910;13;0.48679;9;1.4227;1.1394;0.68889;0.48889;0.48889;108.42
6;920;23;0.5032;6;1.6931;0.035824;0.71111;0.46667;0.46667;192.95
13;930;8;0.68545;1;0.55099;1.9768;0.64444;0.48889;0.48889;74.54
15;940;6;0.92113;9;1.0176;1.3375;0.75556;0.53333;0.53333;53.234
20;950;23;0.031016;4;1.3059;0.97339;0.62222;0.46667;0.46667;191.44
17;960;4;0.56599;10;1.1685;0.018925;0.66667;0.51111;0.51111;32.926
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
