8;20;10;0.15832;3;0.75946;0.95039;0.73333;0.51111;0.51111;1.6643
16;30;24;0.37282;6;0.96126;1.0676;0.53333;0.33333;0.33333;5.9252
1;40;29;0.84397;2;0.10208;1.0807;0.6;0.35556;0.35556;9.6826
15;50;32;0.798;6;1.83;0.10398;0.55556;0.4;0.4;13.132
3;60;6;0.28568;7;1.7131;1.6095;0.66667;0.46667;0.46667;2.9579
11;70;29;0.80515;5;1.56;0.13042;0.57778;0.46667;0.46667;16.675
14;80;21;0.30687;1;0.80113;1.8506;0.71111;0.4;0.4;13.833
12;90;14;0.39996;10;1.4633;1.5867;0.64444;0.46667;0.46667;10.414
20;100;29;0.61812;9;0.3847;1.0839;0.75556;0.46667;0.46667;23.769
19;110;21;0.82444;9;0.13535;0.56487;0.64444;0.46667;0.46667;18.851
6;120;9;0.58707;9;1.9785;1.7941;0.55556;0.44444;0.44444;8.8448
9;130;29;0.62193;3;0.42215;1.8106;0.64444;0.44444;0.44444;32.093
9;140;23;0.088002;5;0.64408;0.13501;0.62222;0.44444;0.44444;26.369
7;150;19;0.21455;1;0.96633;0.43623;0.68889;0.51111;0.51111;23.409
12;160;13;0.90244;6;1.9514;1.6606;0.62222;0.44444;0.44444;16.98
18;170;11;0.98338;10;0.79769;0.53633;0.71111;0.42222;0.42222;15.221
8;180;30;0.76031;5;1.5311;0.54462;0.73333;0.42222;0.42222;44.361
8;190;14;0.81793;10;1.5386;0.57283;0.6;0.42222;0.42222;22.441
8;200;6;0.77136;5;1.5625;1.2825;0.73333;0.46667;0.46667;12.069
8;210;31;0.053325;6;0.82769;0.26995;0.57778;0.44444;0.44444;55.781
7;220;23;0.92137;2;0.83807;0.55944;0.6;0.42222;0.42222;42.635
8;230;29;0.92074;10;1.6044;0.28596;0.57778;0.48889;0.48889;55.187
3;240;25;0.10878;10;0.77592;1.3485;0.66667;0.44444;0.44444;49.684
16;250;23;0.48301;9;0.16977;1.032;0.8;0.44444;0.44444;47.422
18;260;11;0.022807;5;0.6148;1.1466;0.71111;0.46667;0.46667;23.559
17;270;15;0.40497;8;0.43267;1.0644;0.66667;0.46667;0.46667;33.014
7;280;4;0.39808;9;1.4431;0.24697;0.53333;0.48889;0.48889;9.138
12;290;11;0.73122;9;0.098532;1.8665;0.62222;0.48889;0.48889;26.057
2;300;7;0.78082;2;0.67301;1.4179;0.66667;0.51111;0.51111;17.152
17;310;4;0.8035;2;1.2959;1.2371;0.71111;0.46667;0.46667;10.097
3;320;22;0.30638;10;1.6204;1.809;0.75556;0.48889;0.48889;57.524
20;330;26;0.70238;1;1.8597;0.43968;0.6;0.46667;0.46667;69.803
14;340;20;0.79686;9;1.9227;1.6936;0.6;0.46667;0.46667;55.12
2;350;21;0.18104;9;1.2782;1.4667;0.66667;0.48889;0.48889;59.748
18;360;17;0.71471;5;1.1709;1.6457;0.62222;0.46667;0.46667;50.035
11;370;22;0.88842;3;0.080597;0.13449;0.75556;0.42222;0.42222;66.819
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0
